"player_id","round","kickoff_time","opponent_team","was_home","team_h_score","team_a_score","value","transfers_balance","selected","transfers_in","transfers_out","total_points","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","open_play_crosses","big_chances_created","clearances_blocks_interceptions","recoveries","key_passes","tackles","winning_goals","attempted_passes","completed_passes","penalties_conceded","big_chances_missed","errors_leading_to_goal","errors_leading_to_goal_attempt","tackled","offside","target_missed","fouls","dribbles"
1,32,"2017-04-10T19:00:00Z",5,FALSE,3,0,47,-589,10201,82,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33,"2017-04-17T19:00:00Z",12,FALSE,1,2,47,-406,9820,42,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34,"2017-04-26T18:45:00Z",8,TRUE,1,0,47,-198,9646,18,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35,"2017-04-30T15:30:00Z",17,FALSE,2,0,47,-88,9576,14,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,"2017-05-07T15:00:00Z",11,TRUE,2,0,47,-43,9561,15,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,"2017-05-10T18:45:00Z",13,FALSE,0,2,47,-43,9561,15,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,"2017-05-13T16:30:00Z",14,FALSE,1,4,47,-41,9546,15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,"2017-05-16T18:45:00Z",15,TRUE,2,0,47,-41,9546,15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,"2017-05-21T14:00:00Z",6,TRUE,3,1,47,-13,9567,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,"2016-08-14T15:00:00Z",9,TRUE,3,4,55,0,558286,0,0,1,90,0,0,0,4,0,0,0,0,0,3,0,14,"23.6","0.0","0.0","2.4",0,0,0,0,8,0,0,0,31,19,0,0,0,0,0,0,0,0,0
2,2,"2016-08-20T16:30:00Z",8,FALSE,0,0,55,-19274,592228,9705,28979,6,90,0,0,1,0,0,0,0,0,0,1,0,24,"9.8","0.0","0.0","1.0",0,0,0,0,9,0,0,0,17,5,0,0,0,0,0,0,0,0,1
2,3,"2016-08-27T14:00:00Z",18,FALSE,1,3,55,-7527,614051,17832,25359,4,90,0,0,0,1,0,0,0,0,0,6,0,22,"32.6","0.0","0.0","3.3",0,0,0,1,12,0,0,0,23,8,0,0,0,0,0,0,0,0,0
2,4,"2016-09-10T14:00:00Z",13,TRUE,2,1,55,6853,646656,35440,28587,1,90,0,0,0,1,1,0,0,0,0,5,0,12,"23.0","0.0","0.0","2.3",0,0,0,0,7,0,0,0,18,8,0,0,0,0,0,0,0,0,0
2,5,"2016-09-17T14:00:00Z",7,FALSE,1,4,55,-14955,641123,7651,22606,1,90,0,0,0,1,0,0,0,1,0,1,0,3,"2.8","0.0","0.0","0.3",0,0,0,0,6,0,0,0,14,13,1,0,0,0,0,0,0,1,0
2,6,"2016-09-24T16:30:00Z",4,TRUE,3,0,55,-27679,622298,9774,37453,6,90,0,0,1,0,0,0,0,0,0,2,0,24,"13.2","0.0","0.0","1.3",0,0,0,1,7,0,0,0,28,7,0,0,0,0,0,0,0,0,0
2,7,"2016-10-02T15:30:00Z",3,FALSE,0,1,55,16714,650195,29951,13237,6,90,0,0,1,0,0,0,0,0,0,1,0,22,"10.8","0.0","0.0","1.1",0,0,0,0,6,0,0,0,27,16,0,0,0,0,0,0,0,0,0
2,8,"2016-10-15T14:00:00Z",16,TRUE,3,2,55,26996,691059,37183,10187,2,90,0,0,0,2,0,0,0,0,0,4,0,18,"35.6","0.0","0.0","3.6",0,0,0,0,10,0,0,0,33,22,0,0,0,0,0,0,0,0,1
2,9,"2016-10-22T14:00:00Z",12,TRUE,0,0,55,-7157,689520,11340,18497,7,90,0,0,1,0,0,0,0,0,0,4,0,29,"34.4","0.0","0.0","3.4",0,0,0,0,9,0,0,0,19,15,0,0,0,0,0,0,0,0,0
2,10,"2016-10-29T11:30:00Z",15,FALSE,1,4,55,9619,706857,16254,6635,1,90,0,0,0,1,0,0,0,1,0,0,0,1,"0.0","0.0","0.0","0.0",0,0,0,0,6,0,0,0,22,12,1,0,0,0,0,0,0,1,0
2,11,"2016-11-06T12:00:00Z",17,TRUE,1,1,55,-21803,690438,4656,26459,2,90,0,0,0,1,0,0,0,0,0,2,0,12,"17.0","0.0","0.0","1.7",0,0,0,0,7,0,0,0,25,9,0,0,0,0,0,0,0,0,0
2,12,"2016-11-19T12:30:00Z",11,FALSE,1,1,55,-16371,680776,4558,20929,3,90,0,0,0,1,0,0,0,0,0,4,0,17,"23.6","0.0","0.0","2.4",0,0,0,1,9,0,0,0,32,22,0,0,0,0,0,0,0,0,0
2,13,"2016-11-27T14:15:00Z",2,TRUE,3,1,55,7106,691619,14172,7066,2,90,0,0,0,1,0,0,0,0,0,2,0,13,"18.2","0.0","0.0","1.8",0,0,0,0,9,0,0,0,24,16,0,0,0,0,0,0,0,0,0
2,14,"2016-12-03T17:30:00Z",20,FALSE,1,5,55,-2331,692743,8313,10644,2,90,0,0,0,1,0,0,0,0,0,2,0,13,"16.8","0.0","0.0","1.7",0,0,0,0,9,0,0,0,20,7,0,0,0,0,0,0,0,0,0
2,15,"2016-12-10T15:00:00Z",14,TRUE,3,1,55,-1943,694907,10499,12442,3,90,0,0,0,1,0,0,0,0,0,4,0,16,"23.6","0.0","0.0","2.4",0,0,0,2,5,0,0,0,18,10,0,0,0,0,0,0,0,0,0
2,16,"2016-12-13T19:45:00Z",6,FALSE,2,1,55,-14708,682224,2036,16744,1,90,0,0,0,2,0,0,0,0,0,2,0,12,"18.0","0.0","0.0","1.8",0,0,0,0,7,0,0,0,24,13,0,0,0,0,0,0,0,0,0
2,17,"2016-12-18T16:00:00Z",10,FALSE,2,1,55,-27008,656629,967,27975,2,90,0,0,0,2,0,0,0,0,0,3,0,16,"22.6","0.1","0.0","2.3",0,0,0,0,14,0,0,0,43,20,0,0,0,0,0,0,0,0,0
2,18,"2016-12-26T15:00:00Z",19,TRUE,1,0,54,-15082,644150,2626,17708,6,90,0,0,1,0,0,0,0,0,0,1,0,21,"7.0","0.0","0.0","0.7",0,0,0,1,7,0,0,0,16,11,0,0,0,1,0,0,0,0,0
2,19,"2017-01-01T16:00:00Z",5,TRUE,2,0,54,-3683,641793,5070,8753,7,90,0,0,1,0,0,0,0,0,0,4,0,30,"26.2","0.0","0.0","2.6",0,0,0,2,9,0,0,0,19,12,0,0,0,0,0,0,0,0,0
2,20,"2017-01-03T19:45:00Z",2,FALSE,3,3,54,5630,648804,15851,10221,2,90,0,0,0,3,0,0,0,0,0,3,0,15,"18.2","0.0","0.0","1.8",0,0,0,1,10,0,0,0,29,15,0,0,0,0,0,0,0,0,0
2,21,"2017-01-14T15:00:00Z",16,FALSE,0,4,54,-6765,645892,18580,25345,7,90,0,0,1,0,0,0,0,0,0,3,0,27,"19.2","0.0","0.0","1.9",0,0,0,1,9,0,0,0,33,23,0,0,0,0,0,0,0,0,0
2,22,"2017-01-22T14:15:00Z",3,TRUE,2,1,54,3813,652970,13601,9788,4,90,0,0,0,1,0,0,0,0,0,6,0,22,"39.8","0.0","0.0","4.0",0,0,0,1,14,0,0,0,29,17,0,0,0,0,0,0,0,0,0
2,23,"2017-01-31T19:45:00Z",18,TRUE,1,2,54,-2239,654618,7365,9604,2,90,0,0,0,2,0,0,0,0,0,4,0,18,"30.4","0.0","0.0","3.0",0,0,0,0,14,0,0,0,25,19,0,0,0,0,0,0,0,0,0
2,24,"2017-02-04T12:30:00Z",4,FALSE,3,1,54,-18973,636386,1343,20316,2,90,0,0,0,3,0,0,0,0,0,3,0,14,"19.2","0.0","0.0","1.9",0,0,0,0,14,0,0,0,29,21,0,0,1,0,0,0,0,0,1
2,25,"2017-02-11T12:30:00Z",7,TRUE,2,0,54,-12705,624820,3311,16016,7,90,0,0,1,0,0,0,0,0,0,4,0,29,"33.2","0.0","0.0","3.3",0,0,0,0,10,0,0,0,22,8,0,0,0,0,0,0,0,0,0
2,27,"2017-03-04T17:30:00Z",9,FALSE,3,1,54,-9973,598246,728,10701,2,90,0,0,0,3,0,0,0,0,0,4,0,18,"30.0","0.0","0.0","3.0",0,0,0,0,14,0,0,0,35,18,0,0,0,0,0,0,0,0,0
2,29,"2017-03-18T12:30:00Z",19,FALSE,3,1,54,-3491,585923,1786,5277,2,37,0,0,0,1,0,0,0,0,0,3,0,10,"23.4","0.0","0.0","2.3",0,0,0,0,4,0,0,0,10,7,0,0,0,0,0,0,0,0,0
2,30,"2017-04-02T15:00:00Z",10,TRUE,2,2,54,-40263,545932,157,40420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,31,"2017-04-05T18:45:00Z",20,TRUE,3,0,54,-13463,532512,93,13556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,32,"2017-04-10T19:00:00Z",5,FALSE,3,0,54,-17811,514756,148,17959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,33,"2017-04-17T19:00:00Z",12,FALSE,1,2,53,-13924,500943,654,14578,3,90,0,0,0,1,0,0,0,0,0,4,0,17,"33.2","0.0","0.0","3.3",0,0,0,1,9,0,0,0,24,11,0,0,0,0,0,0,0,0,0
2,34,"2017-04-26T18:45:00Z",8,TRUE,1,0,53,-2110,499145,2939,5049,7,90,0,0,1,0,0,0,0,0,0,3,0,26,"25.4","0.0","0.0","2.5",0,0,0,0,8,0,0,0,17,11,0,0,0,0,0,0,0,0,0
2,35,"2017-04-30T15:30:00Z",17,FALSE,2,0,53,7349,506850,11212,3863,4,90,0,0,0,2,0,0,0,0,0,9,0,27,"54.2","0.0","0.0","5.4",0,0,0,0,10,0,0,0,28,14,0,0,0,0,0,0,0,0,0
2,36,"2017-05-07T15:00:00Z",11,TRUE,2,0,53,54812,562277,59558,4746,8,90,0,0,1,0,0,0,0,0,0,4,1,28,"30.0","0.0","0.0","3.0",0,0,0,1,8,0,0,0,21,13,0,0,0,0,0,0,0,0,0
2,36,"2017-05-10T18:45:00Z",13,FALSE,0,2,53,54812,562277,59558,4746,8,90,0,0,1,0,0,0,0,0,0,3,1,27,"20.6","0.0","0.0","2.1",0,0,0,0,9,0,0,0,19,7,0,0,0,0,0,0,0,0,0
2,37,"2017-05-13T16:30:00Z",14,FALSE,1,4,53,53392,616714,56650,3258,3,90,0,0,0,1,0,0,0,0,0,3,0,15,"22.4","0.0","0.0","2.2",0,0,0,1,9,0,0,0,19,10,0,0,0,0,0,0,0,0,0
2,37,"2017-05-16T18:45:00Z",15,TRUE,2,0,53,53392,616714,56650,3258,6,90,0,0,1,0,0,0,0,0,0,2,0,25,"19.0","0.0","0.0","1.9",0,0,0,2,9,0,0,0,16,12,0,0,0,0,0,0,0,1,0
2,38,"2017-05-21T14:00:00Z",6,TRUE,3,1,54,-550,616869,8197,8747,4,90,0,0,0,1,0,0,0,0,0,6,0,23,"42.8","0.0","0.0","4.3",0,0,0,3,14,0,0,0,34,21,0,0,0,0,0,0,0,0,0
3,1,"2016-08-14T15:00:00Z",9,TRUE,3,4,60,0,136559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,"2016-08-20T16:30:00Z",8,FALSE,0,0,60,-16712,130639,1409,18121,7,90,0,0,1,0,0,0,0,0,0,0,1,30,"23.6","0.3","3.0","2.7",0,0,0,11,8,0,0,0,44,41,0,0,0,0,0,0,1,0,0
3,3,"2016-08-27T14:00:00Z",18,FALSE,1,3,60,6932,160761,13818,6886,2,90,0,0,0,1,0,0,0,0,0,0,0,21,"38.6","0.0","2.0","4.1",0,0,0,16,3,0,1,0,43,36,0,0,0,0,0,0,0,0,0
3,4,"2016-09-10T14:00:00Z",13,TRUE,2,1,60,11131,189746,21166,10035,10,90,1,0,0,1,0,0,0,0,0,0,2,30,"49.2","2.3","21.0","7.3",0,0,0,5,6,0,1,0,70,69,0,0,0,0,0,0,0,0,0
3,5,"2016-09-17T14:00:00Z",7,FALSE,1,4,60,49043,259533,55464,6421,2,90,0,0,0,1,0,0,0,0,0,0,0,17,"9.8","0.1","0.0","1.0",0,0,0,5,9,0,0,0,51,48,0,0,0,0,0,0,0,0,0
3,6,"2016-09-24T16:30:00Z",4,TRUE,3,0,60,30831,309243,45167,14336,6,90,0,0,1,0,0,0,0,0,0,0,0,30,"33.0","0.3","0.0","3.3",0,0,0,13,7,0,1,0,42,34,0,0,0,0,0,0,0,2,0
3,7,"2016-10-02T15:30:00Z",3,FALSE,0,1,61,70158,394271,77854,7696,15,90,1,0,1,0,0,0,0,0,0,0,3,44,"58.4","1.3","35.0","9.5",0,0,0,6,10,0,0,1,62,54,0,0,0,0,0,0,0,0,1
3,8,"2016-10-15T14:00:00Z",16,TRUE,3,2,62,131859,551777,136490,4631,1,90,0,0,0,2,0,0,0,0,0,0,0,21,"24.0","0.4","0.0","2.4",0,0,0,10,8,0,2,0,55,48,0,0,0,0,0,0,0,0,0
3,9,"2016-10-22T14:00:00Z",12,TRUE,0,0,63,96758,661968,105693,8935,8,90,0,0,1,0,0,0,0,0,0,0,2,32,"31.2","1.4","12.0","4.5",0,0,0,10,10,0,1,0,66,54,0,0,0,0,0,1,0,0,1
3,10,"2016-10-29T11:30:00Z",15,FALSE,1,4,64,80591,755921,84243,3652,2,90,0,0,0,1,0,0,0,0,0,0,0,17,"25.8","0.5","6.0","3.2",0,0,0,13,6,0,0,0,58,48,0,0,0,0,0,0,1,0,0
3,11,"2016-11-06T12:00:00Z",17,TRUE,1,1,65,38615,807190,58712,20097,1,90,0,0,0,1,0,0,0,1,0,0,0,12,"15.6","0.2","22.0","3.8",0,0,0,10,9,0,3,0,41,30,1,0,0,0,0,0,0,4,0
3,12,"2016-11-19T12:30:00Z",11,FALSE,1,1,65,27416,848823,55040,27624,2,90,0,0,0,1,0,0,0,0,0,0,0,18,"20.4","0.8","0.0","2.1",0,0,0,8,8,0,0,0,55,51,0,0,0,0,0,0,0,0,0
3,13,"2016-11-27T14:15:00Z",2,TRUE,3,1,66,34535,890281,45012,10477,2,90,0,0,0,1,0,0,0,0,0,0,0,23,"29.0","0.7","0.0","3.0",0,0,0,13,1,0,4,0,39,34,0,0,0,0,0,0,0,1,0
3,14,"2016-12-03T17:30:00Z",20,FALSE,1,5,66,5794,902839,22341,16547,1,90,0,0,0,1,0,0,0,1,0,0,0,15,"20.2","0.3","0.0","2.1",0,0,0,6,7,0,3,0,36,27,0,0,0,0,0,0,0,1,0
3,15,"2016-12-10T15:00:00Z",14,TRUE,3,1,66,-8731,901201,17971,26702,2,90,0,0,0,1,0,0,0,0,0,0,0,15,"11.0","0.5","8.0","2.0",0,0,0,4,4,0,1,0,41,36,0,0,0,0,0,0,0,0,0
3,16,"2016-12-13T19:45:00Z",6,FALSE,2,1,66,-30832,874266,5876,36708,0,90,0,0,0,2,0,0,0,1,0,0,0,15,"30.4","1.3","8.0","4.0",0,0,0,15,11,0,0,0,63,55,0,0,0,0,1,0,0,1,0
3,17,"2016-12-18T16:00:00Z",10,FALSE,2,1,64,-69951,807193,2003,71954,1,90,0,0,0,2,0,0,0,0,0,0,0,18,"23.8","0.3","0.0","2.4",0,0,0,12,3,0,2,0,39,30,0,0,0,0,0,0,0,1,0
3,18,"2016-12-26T15:00:00Z",19,TRUE,1,0,64,-37845,774985,4110,41955,9,90,0,0,1,0,0,0,0,0,0,0,3,42,"31.2","1.5","0.0","3.3",0,0,0,11,16,0,4,0,61,55,0,0,0,0,0,0,0,0,0
3,19,"2017-01-01T16:00:00Z",5,TRUE,2,0,63,8484,787394,18807,10323,6,90,0,0,1,0,0,0,0,0,0,0,0,31,"22.0","0.3","0.0","2.2",0,0,0,8,4,0,1,0,51,49,0,0,0,0,0,0,0,0,0
3,20,"2017-01-03T19:45:00Z",2,FALSE,3,3,63,1660,791614,19950,18290,1,63,0,0,0,3,0,0,0,0,0,0,0,16,"9.8","0.7","0.0","1.1",0,0,0,5,4,0,2,0,38,33,0,0,0,0,0,0,0,1,0
3,21,"2017-01-14T15:00:00Z",16,FALSE,0,4,63,-30578,767935,20722,51300,9,90,0,0,1,0,0,0,0,0,0,0,3,34,"32.4","0.0","6.0","3.8",0,0,0,14,3,0,1,0,54,50,0,0,0,0,0,0,0,0,0
3,22,"2017-01-22T14:15:00Z",3,TRUE,2,1,63,9876,783613,26256,16380,8,90,0,1,0,1,0,0,0,0,0,0,3,32,"41.8","11.8","77.0","13.1",0,0,0,15,10,1,0,0,61,55,0,0,0,0,0,0,0,0,0
3,23,"2017-01-31T19:45:00Z",18,TRUE,1,2,63,6921,796780,20422,13501,1,90,0,0,0,2,0,0,0,0,0,0,0,15,"13.6","11.6","8.0","3.3",0,0,0,3,11,1,1,0,79,70,0,0,0,0,0,0,0,3,1
3,24,"2017-02-04T12:30:00Z",4,FALSE,3,1,63,-31080,767280,3881,34961,1,90,0,0,0,3,0,0,0,0,0,0,0,15,"15.4","0.3","4.0","2.0",0,0,0,9,7,0,1,0,49,39,0,0,0,0,1,0,0,0,0
3,25,"2017-02-11T12:30:00Z",7,TRUE,2,0,63,-21346,749152,10121,31467,8,90,0,0,1,0,0,0,0,0,0,0,2,37,"25.2","0.4","0.0","2.6",0,0,0,11,6,0,3,0,48,44,0,0,0,0,0,0,0,0,0
3,27,"2017-03-04T17:30:00Z",9,FALSE,3,1,62,-35675,634542,1963,37638,1,90,0,0,0,3,0,0,0,0,0,0,0,15,"34.8","0.3","0.0","3.5",0,0,0,11,6,0,0,0,54,39,0,0,0,0,0,0,0,0,0
3,29,"2017-03-18T12:30:00Z",19,FALSE,3,1,62,1994,620261,8932,6938,1,90,0,0,0,3,0,0,0,0,0,0,0,21,"26.4","2.0","0.0","2.8",0,0,0,8,5,0,2,0,78,73,0,0,0,0,0,0,0,0,0
3,30,"2017-04-02T15:00:00Z",10,TRUE,2,2,62,-10444,611328,7176,17620,0,45,0,0,0,2,0,0,0,0,0,0,0,6,"10.0","0.3","4.0","1.4",0,0,0,5,5,0,0,0,23,19,0,0,0,0,0,0,0,0,0
3,31,"2017-04-05T18:45:00Z",20,TRUE,3,0,62,-31039,580531,2113,33152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
