"","player_id","id","kickoff_time","kickoff_time_formatted","team_h_score","team_a_score","was_home","round","total_points","value","transfers_balance","selected","transfers_in","transfers_out","loaned_in","loaned_out","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","open_play_crosses","big_chances_created","clearances_blocks_interceptions","recoveries","key_passes","tackles","winning_goals","attempted_passes","completed_passes","penalties_conceded","big_chances_missed","errors_leading_to_goal","errors_leading_to_goal_attempt","tackled","offside","target_missed","fouls","dribbles","element","fixture","opponent_team","name","team","pos","difficulty","opponents","venue","team_goals","opposition_goals","game_id"
"1",1,1,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,3,5,0,70767,0,0,0,0,90,0,0,0,2,0,0,0,0,0,6,0,24,"47.0","0.0","0.0","4.7",0,0,0,2,9,0,0,0,42,31,0,0,0,0,0,0,0,0,0,1,1,13,"Cech","Arsenal","Goalkeeper",5,"Man City","H",0,0,1
"2",1,526,"2018-08-18T16:30:00Z","18 Aug 17:30",3,2,FALSE,2,3,5,188,90038,6059,5871,0,0,90,0,0,0,3,0,0,0,0,0,8,0,26,"53.0","0.0","0.0","5.3",0,0,0,1,8,0,0,0,35,25,0,0,0,0,0,0,0,0,0,1,14,6,"Cech","Arsenal","Goalkeeper",4,"Chelsea","A",2,2,2
"3",1,1053,"2018-08-25T14:00:00Z","25 Aug 15:00",3,1,TRUE,3,3,5,8540,107301,19550,11010,0,0,90,0,0,0,1,0,0,0,0,0,4,0,17,"27.8","0.0","0.0","2.8",0,0,0,0,10,0,0,0,24,20,0,0,0,0,0,0,0,0,0,1,21,19,"Cech","Arsenal","Goalkeeper",2,"West Ham","H",3,3,3
"4",1,1584,"2018-09-02T12:30:00Z","02 Sep 13:30",2,3,FALSE,4,1,5,9582,123566,19332,9750,0,0,90,0,0,0,2,0,0,0,0,0,1,0,8,"2.4","0.0","0.0","0.2",0,0,0,0,8,0,0,0,38,24,0,0,0,2,0,0,0,0,0,1,33,5,"Cech","Arsenal","Goalkeeper",2,"Cardiff","A",3,3,4
"5",1,2121,"2018-09-15T14:00:00Z","15 Sep 15:00",1,2,FALSE,5,2,5,-3297,123310,8837,12134,0,0,90,0,0,0,1,0,0,0,0,0,1,0,13,"14.2","0.0","0.0","1.4",0,0,0,2,13,0,0,0,33,23,0,0,0,0,0,0,0,0,0,1,46,15,"Cech","Arsenal","Goalkeeper",2,"Newcastle","A",2,2,5
"6",1,2658,"2018-09-23T15:00:00Z","23 Sep 16:00",2,0,TRUE,6,11,5,-797,124787,6593,7390,0,0,90,0,0,1,0,0,0,0,0,0,6,3,36,"43.4","0.0","0.0","4.3",0,0,0,2,9,0,1,0,33,23,0,0,0,0,0,0,0,0,0,1,51,8,"Cech","Arsenal","Goalkeeper",3,"Everton","H",2,2,6
"7",1,3196,"2018-09-29T14:00:00Z","29 Sep 15:00",2,0,TRUE,7,1,5,9392,138891,13595,4203,0,0,45,0,0,0,0,0,0,0,0,0,1,0,6,"17.2","0.0","0.0","1.7",0,0,0,1,5,0,0,0,18,7,0,0,0,0,0,0,0,0,0,1,61,18,"Cech","Arsenal","Goalkeeper",3,"Watford","H",2,2,7
"8",1,3735,"2018-10-07T11:00:00Z","07 Oct 12:00",1,5,FALSE,8,0,5,-28910,107912,924,29834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,9,"Cech","Arsenal","Goalkeeper",2,"Fulham","A",5,5,8
"9",1,4277,"2018-10-22T19:00:00Z","22 Oct 20:00",3,1,TRUE,9,0,5,-16395,92724,336,16731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,11,"Cech","Arsenal","Goalkeeper",3,"Leicester","H",3,3,9
"10",1,4823,"2018-10-28T13:30:00Z","28 Oct 13:30",2,2,FALSE,10,0,5,-2999,90783,1139,4138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,7,"Cech","Arsenal","Goalkeeper",2,"Crystal Palace","A",2,2,10
"11",2,2,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,0,5,0,110646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,"Leno","Arsenal","Goalkeeper",5,"Man City","H",0,0,1
"12",2,527,"2018-08-18T16:30:00Z","18 Aug 17:30",3,2,FALSE,2,0,5,-14370,107349,1857,16227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,6,"Leno","Arsenal","Goalkeeper",4,"Chelsea","A",2,2,2
"13",2,1054,"2018-08-25T14:00:00Z","25 Aug 15:00",3,1,TRUE,3,0,4.9,-17771,92305,1103,18874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,19,"Leno","Arsenal","Goalkeeper",2,"West Ham","H",3,3,3
"14",2,1585,"2018-09-02T12:30:00Z","02 Sep 13:30",2,3,FALSE,4,0,4.9,-11562,82858,500,12062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,5,"Leno","Arsenal","Goalkeeper",2,"Cardiff","A",3,3,4
"15",2,2122,"2018-09-15T14:00:00Z","15 Sep 15:00",1,2,FALSE,5,0,4.8,-7085,77555,754,7839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,15,"Leno","Arsenal","Goalkeeper",2,"Newcastle","A",2,2,5
"16",2,2659,"2018-09-23T15:00:00Z","23 Sep 16:00",2,0,TRUE,6,0,4.8,-4376,74131,353,4729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,8,"Leno","Arsenal","Goalkeeper",3,"Everton","H",2,2,6
"17",2,3197,"2018-09-29T14:00:00Z","29 Sep 15:00",2,0,TRUE,7,2,4.8,-3790,70906,180,3970,0,0,45,0,0,0,0,0,0,0,0,0,3,0,11,"26.4","0.0","0.0","2.6",0,0,0,2,3,0,0,0,18,12,0,0,0,0,0,0,0,0,0,2,61,18,"Leno","Arsenal","Goalkeeper",3,"Watford","H",2,2,7
"18",2,3736,"2018-10-07T11:00:00Z","07 Oct 12:00",1,5,FALSE,8,3,4.8,11531,85008,13379,1848,0,0,90,0,0,0,1,0,0,0,0,0,3,0,19,"21.6","0.0","0.0","2.2",0,0,0,1,17,0,0,0,33,25,0,0,0,0,0,0,0,0,0,2,74,9,"Leno","Arsenal","Goalkeeper",2,"Fulham","A",5,5,8
"19",2,4278,"2018-10-22T19:00:00Z","22 Oct 20:00",3,1,TRUE,9,2,4.8,4917,90965,8112,3195,0,0,90,0,0,0,1,0,0,0,0,0,2,0,13,"16.2","0.0","0.0","1.6",0,0,0,1,11,0,0,0,26,21,0,0,0,0,0,0,0,0,0,2,81,11,"Leno","Arsenal","Goalkeeper",3,"Leicester","H",3,3,9
"20",2,4824,"2018-10-28T13:30:00Z","28 Oct 13:30",2,2,FALSE,10,1,4.8,1406,93513,4223,2817,0,0,90,0,0,0,2,0,0,0,0,0,1,0,12,"9.2","0.0","0.0","0.9",0,0,0,5,6,0,0,0,24,23,0,0,0,0,0,0,0,0,0,2,93,7,"Leno","Arsenal","Goalkeeper",2,"Crystal Palace","A",2,2,10
"21",3,3,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,0,5.5,0,6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,"Koscielny","Arsenal","Defender",5,"Man City","H",0,0,1
"22",3,528,"2018-08-18T16:30:00Z","18 Aug 17:30",3,2,FALSE,2,0,5.5,-1179,6682,120,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,6,"Koscielny","Arsenal","Defender",4,"Chelsea","A",2,2,2
"23",3,1055,"2018-08-25T14:00:00Z","25 Aug 15:00",3,1,TRUE,3,0,5.5,-900,6226,74,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,19,"Koscielny","Arsenal","Defender",2,"West Ham","H",3,3,3
"24",3,1586,"2018-09-02T12:30:00Z","02 Sep 13:30",2,3,FALSE,4,0,5.5,-508,6016,56,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,5,"Koscielny","Arsenal","Defender",2,"Cardiff","A",3,3,4
"25",3,2123,"2018-09-15T14:00:00Z","15 Sep 15:00",1,2,FALSE,5,0,5.5,-340,5961,64,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,15,"Koscielny","Arsenal","Defender",2,"Newcastle","A",2,2,5
"26",3,2660,"2018-09-23T15:00:00Z","23 Sep 16:00",2,0,TRUE,6,0,5.4,-155,5935,42,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,8,"Koscielny","Arsenal","Defender",3,"Everton","H",2,2,6
"27",3,3198,"2018-09-29T14:00:00Z","29 Sep 15:00",2,0,TRUE,7,0,5.4,-139,5909,32,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,18,"Koscielny","Arsenal","Defender",3,"Watford","H",2,2,7
"28",3,3737,"2018-10-07T11:00:00Z","07 Oct 12:00",1,5,FALSE,8,0,5.4,-94,5869,32,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,9,"Koscielny","Arsenal","Defender",2,"Fulham","A",5,5,8
"29",3,4279,"2018-10-22T19:00:00Z","22 Oct 20:00",3,1,TRUE,9,0,5.4,-97,5882,39,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,11,"Koscielny","Arsenal","Defender",3,"Leicester","H",3,3,9
"30",3,4825,"2018-10-28T13:30:00Z","28 Oct 13:30",2,2,FALSE,10,0,5.4,-41,5890,41,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,7,"Koscielny","Arsenal","Defender",2,"Crystal Palace","A",2,2,10
"31",4,4,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,1,5.5,0,727046,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,17,"27.0","11.7","23.0","6.2",0,0,0,9,7,1,2,0,29,22,0,0,0,0,0,0,0,1,1,4,1,13,"Bellerín","Arsenal","Defender",5,"Man City","H",0,0,1
"32",4,529,"2018-08-18T16:30:00Z","18 Aug 17:30",3,2,FALSE,2,1,5.5,-62938,708875,12676,75614,0,0,90,0,0,0,3,0,0,0,0,0,0,0,16,"17.2","16.8","4.0","3.8",0,1,1,5,5,1,1,0,46,36,0,0,0,0,2,0,0,0,0,4,14,6,"Bellerín","Arsenal","Defender",4,"Chelsea","A",2,2,2
"33",4,1056,"2018-08-25T14:00:00Z","25 Aug 15:00",3,1,TRUE,3,5,5.5,-69594,654173,35884,105478,0,0,90,0,1,0,1,0,0,0,0,0,0,0,25,"28.6","22.3","6.0","5.7",0,1,1,6,4,1,1,0,49,40,0,0,0,1,1,1,0,2,0,4,21,19,"Bellerín","Arsenal","Defender",2,"West Ham","H",3,3,3
"34",4,1587,"2018-09-02T12:30:00Z","02 Sep 13:30",2,3,FALSE,4,0,5.5,798,671467,43942,43144,0,0,90,0,0,0,2,0,0,0,1,0,0,0,5,"5.0","5.1","9.0","1.9",0,0,0,2,2,0,0,0,46,40,0,0,0,0,0,0,0,3,0,4,33,5,"Bellerín","Arsenal","Defender",2,"Cardiff","A",3,3,4
"35",4,2124,"2018-09-15T14:00:00Z","15 Sep 15:00",1,2,FALSE,5,2,5.4,-65120,609539,16982,82102,0,0,90,0,0,0,1,0,0,0,0,0,0,0,12,"15.2","10.8","8.0","3.4",0,1,0,3,3,0,0,0,43,36,0,0,0,0,2,0,0,0,1,4,46,15,"Bellerín","Arsenal","Defender",2,"Newcastle","A",2,2,5
"36",4,2661,"2018-09-23T15:00:00Z","23 Sep 16:00",2,0,TRUE,6,6,5.4,-32044,581867,10657,42701,0,0,90,0,0,1,0,0,0,0,0,0,0,0,28,"14.0","6.8","27.0","4.8",0,1,0,4,1,0,1,0,36,35,0,0,0,0,1,0,0,1,1,4,51,8,"Bellerín","Arsenal","Defender",3,"Everton","H",2,2,6
"37",4,3199,"2018-09-29T14:00:00Z","29 Sep 15:00",2,0,TRUE,7,8,5.4,-3952,583056,17381,21333,0,0,90,0,0,1,0,0,0,0,0,0,0,2,28,"12.4","7.7","4.0","2.4",0,1,0,4,6,0,0,0,41,38,0,0,0,0,1,0,0,0,0,4,61,18,"Bellerín","Arsenal","Defender",3,"Watford","H",2,2,7
"38",4,3738,"2018-10-07T11:00:00Z","07 Oct 12:00",1,5,FALSE,8,5,5.4,6898,593737,20408,13510,0,0,90,0,1,0,1,0,0,0,0,0,0,0,25,"35.4","19.8","19.0","7.4",0,2,0,3,5,1,2,0,32,26,0,0,0,1,2,0,0,2,2,4,74,9,"Bellerín","Arsenal","Defender",2,"Fulham","A",5,5,8
"39",4,4280,"2018-10-22T19:00:00Z","22 Oct 20:00",3,1,TRUE,9,7,5.4,15322,615756,35891,20569,0,0,90,0,2,0,1,1,0,0,0,0,0,1,27,"32.6","25.6","16.0","7.4",0,0,1,1,4,2,1,0,67,56,0,0,0,0,2,0,1,0,0,4,81,11,"Bellerín","Arsenal","Defender",3,"Leicester","H",3,3,9
"40",4,4826,"2018-10-28T13:30:00Z","28 Oct 13:30",2,2,FALSE,10,1,5.4,60567,687481,72289,11722,0,0,45,0,0,0,1,0,0,0,0,0,0,0,11,"9.4","2.6","22.0","3.4",0,0,0,2,5,0,1,0,40,33,0,0,0,0,1,0,0,0,1,4,93,7,"Bellerín","Arsenal","Defender",2,"Crystal Palace","A",2,2,10
"41",5,5,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,0,5.5,0,44811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,13,"Monreal","Arsenal","Defender",5,"Man City","H",0,0,1
"42",5,530,"2018-08-18T16:30:00Z","18 Aug 17:30",3,2,FALSE,2,1,5.5,-9556,36147,407,9963,0,0,90,0,0,0,3,0,0,0,0,0,0,0,14,"15.2","16.2","22.0","5.3",0,1,0,5,6,1,0,0,35,31,0,0,0,0,2,0,0,0,0,5,14,6,"Monreal","Arsenal","Defender",4,"Chelsea","A",2,2,2
"43",5,1057,"2018-08-25T14:00:00Z","25 Aug 15:00",3,1,TRUE,3,10,5.5,7407,46967,13108,5701,0,0,90,1,0,0,1,0,0,0,0,0,0,2,27,"43.4","2.9","68.0","11.4",0,0,0,2,3,0,1,0,42,38,0,0,0,0,0,1,0,0,0,5,21,19,"Monreal","Arsenal","Defender",2,"West Ham","H",3,3,3
"44",5,1588,"2018-09-02T12:30:00Z","02 Sep 13:30",2,3,FALSE,4,0,5.5,45778,105115,55182,9404,0,0,90,0,0,0,2,0,0,0,1,0,0,0,9,"18.8","5.8","30.0","5.5",0,0,0,6,5,0,1,0,53,46,0,1,0,0,0,0,0,2,1,5,33,5,"Monreal","Arsenal","Defender",2,"Cardiff","A",3,3,4
"45",5,2125,"2018-09-15T14:00:00Z","15 Sep 15:00",1,2,FALSE,5,2,5.5,471,106453,16803,16332,0,0,90,0,0,0,1,0,0,0,0,0,0,0,12,"19.0","5.2","2.0","2.6",0,0,0,7,4,0,0,0,62,54,0,0,0,0,0,0,0,2,0,5,46,15,"Monreal","Arsenal","Defender",2,"Newcastle","A",2,2,5
"46",5,2662,"2018-09-23T15:00:00Z","23 Sep 16:00",2,0,TRUE,6,6,5.5,2757,110773,12157,9400,0,0,90,0,0,1,0,0,0,0,0,0,0,0,20,"15.4","15.2","23.0","5.4",0,0,0,2,5,1,0,0,51,45,0,0,0,0,3,0,0,2,0,5,51,8,"Monreal","Arsenal","Defender",3,"Everton","H",2,2,6
"47",5,3200,"2018-09-29T14:00:00Z","29 Sep 15:00",2,0,TRUE,7,6,5.5,14712,129735,19891,5179,0,0,90,0,0,1,0,0,0,0,0,0,0,0,22,"13.4","16.5","12.0","4.2",0,0,0,3,3,1,0,0,61,50,0,0,0,0,2,0,1,0,0,5,61,18,"Monreal","Arsenal","Defender",3,"Watford","H",2,2,7
"48",5,3739,"2018-10-07T11:00:00Z","07 Oct 12:00",1,5,FALSE,8,5,5.5,7587,137768,13052,5465,0,0,90,0,1,0,1,0,0,0,0,0,0,0,20,"24.0","13.3","4.0","4.1",0,0,1,2,3,1,1,0,52,40,0,0,1,0,0,0,0,2,0,5,74,9,"Monreal","Arsenal","Defender",2,"Fulham","A",5,5,8
"49",5,4281,"2018-10-22T19:00:00Z","22 Oct 20:00",3,1,TRUE,9,0,5.5,12353,152737,20599,8246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,81,11,"Monreal","Arsenal","Defender",3,"Leicester","H",3,3,9
"50",5,4827,"2018-10-28T13:30:00Z","28 Oct 13:30",2,2,FALSE,10,0,5.5,-33538,116562,2376,35914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,93,7,"Monreal","Arsenal","Defender",2,"Crystal Palace","A",2,2,10
"51",6,6,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,0,4.5,0,29752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,13,"Holding","Arsenal","Defender",5,"Man City","H",0,0,1
"52",6,531,"2018-08-18T16:30:00Z","18 Aug 17:30",3,2,FALSE,2,0,4.5,-3242,34584,1182,4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,6,"Holding","Arsenal","Defender",4,"Chelsea","A",2,2,2
"53",6,1058,"2018-08-25T14:00:00Z","25 Aug 15:00",3,1,TRUE,3,0,4.5,-4118,31627,658,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,19,"Holding","Arsenal","Defender",2,"West Ham","H",3,3,3
"54",6,1589,"2018-09-02T12:30:00Z","02 Sep 13:30",2,3,FALSE,4,0,4.4,-2865,29855,377,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,5,"Holding","Arsenal","Defender",2,"Cardiff","A",3,3,4
"55",6,2126,"2018-09-15T14:00:00Z","15 Sep 15:00",1,2,FALSE,5,0,4.4,-1982,28592,298,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46,15,"Holding","Arsenal","Defender",2,"Newcastle","A",2,2,5
"56",6,2663,"2018-09-23T15:00:00Z","23 Sep 16:00",2,0,TRUE,6,1,4.4,-1096,27951,194,1290,0,0,51,0,0,0,0,0,0,0,0,0,0,0,9,"12.0","0.5","0.0","1.3",0,0,0,6,4,0,0,0,36,31,0,0,0,0,1,0,0,1,0,6,51,8,"Holding","Arsenal","Defender",3,"Everton","H",2,2,6
"57",6,3201,"2018-09-29T14:00:00Z","29 Sep 15:00",2,0,TRUE,7,9,4.4,-516,27855,487,1003,0,0,90,0,0,1,0,0,0,0,0,0,0,3,31,"23.0","0.9","2.0","2.6",0,0,0,10,9,0,0,0,45,40,0,0,0,0,0,0,0,0,1,6,61,18,"Holding","Arsenal","Defender",3,"Watford","H",2,2,7
"58",6,3740,"2018-10-07T11:00:00Z","07 Oct 12:00",1,5,FALSE,8,2,4.4,3076,31920,3896,820,0,0,90,0,0,0,1,0,0,0,0,0,0,0,15,"23.0","0.0","0.0","2.3",0,0,0,5,6,0,1,0,61,51,0,0,0,0,0,0,0,1,0,6,74,9,"Holding","Arsenal","Defender",2,"Fulham","A",5,5,8
"59",6,4282,"2018-10-22T19:00:00Z","22 Oct 20:00",3,1,TRUE,9,1,4.4,2838,35317,4259,1421,0,0,90,0,0,0,1,0,0,0,1,0,0,0,8,"18.8","0.3","7.0","2.6",0,0,0,3,3,0,0,0,61,53,0,0,0,0,0,0,1,1,1,6,81,11,"Holding","Arsenal","Defender",3,"Leicester","H",3,3,9
"60",6,4828,"2018-10-28T13:30:00Z","28 Oct 13:30",2,2,FALSE,10,1,4.4,1489,37179,2794,1305,0,0,90,0,0,0,2,0,0,0,0,0,0,0,15,"16.0","0.9","2.0","1.9",0,0,0,7,2,0,0,0,73,66,0,0,0,0,0,0,0,0,0,6,93,7,"Holding","Arsenal","Defender",2,"Crystal Palace","A",2,2,10
"61",7,7,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,1,5.5,0,66040,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,16,"29.4","0.2","17.0","4.7",0,0,0,9,4,0,0,0,40,36,0,0,0,0,0,0,0,1,0,7,1,13,"Mustafi","Arsenal","Defender",5,"Man City","H",0,0,1
"62",7,532,"2018-08-18T16:30:00Z","18 Aug 17:30",3,2,FALSE,2,0,5.5,-5669,70396,1711,7380,0,0,90,0,0,0,3,0,0,0,1,0,0,0,11,"27.6","10.2","0.0","3.8",0,0,0,10,5,1,0,0,64,56,0,0,0,0,0,0,0,3,0,7,14,6,"Mustafi","Arsenal","Defender",4,"Chelsea","A",2,2,2
"63",7,1059,"2018-08-25T14:00:00Z","25 Aug 15:00",3,1,TRUE,3,2,5.5,-8592,64320,2074,10666,0,0,90,0,0,0,1,0,0,0,0,0,0,0,20,"37.2","0.8","21.0","5.9",0,0,0,15,3,0,1,0,52,47,0,0,0,0,0,0,1,1,0,7,21,19,"Mustafi","Arsenal","Defender",2,"West Ham","H",3,3,3
"64",7,1590,"2018-09-02T12:30:00Z","02 Sep 13:30",2,3,FALSE,4,8,5.4,-3917,62683,2091,6008,0,0,90,1,0,0,2,0,0,0,0,0,0,1,27,"54.0","14.8","42.0","11.1",0,1,0,7,8,1,0,0,67,54,0,0,0,0,0,0,1,1,0,7,33,5,"Mustafi","Arsenal","Defender",2,"Cardiff","A",3,3,4
"65",7,2127,"2018-09-15T14:00:00Z","15 Sep 15:00",1,2,FALSE,5,2,5.4,3049,70029,7162,4113,0,0,90,0,0,0,1,0,0,0,0,0,0,0,17,"20.6","4.0","0.0","2.5",0,0,0,7,3,0,2,0,60,51,0,0,0,0,1,0,0,0,0,7,46,15,"Mustafi","Arsenal","Defender",2,"Newcastle","A",2,2,5
"66",7,2664,"2018-09-23T15:00:00Z","23 Sep 16:00",2,0,TRUE,6,6,5.4,-141,71115,3420,3561,0,0,90,0,0,1,0,0,0,0,0,0,0,0,26,"17.6","0.5","0.0","1.8",0,0,0,7,4,0,1,0,68,59,0,0,0,0,0,0,0,2,0,7,51,8,"Mustafi","Arsenal","Defender",3,"Everton","H",2,2,6
"67",7,3202,"2018-09-29T14:00:00Z","29 Sep 15:00",2,0,TRUE,7,5,5.4,5493,79261,8115,2622,0,0,90,0,0,1,0,0,0,0,1,0,0,0,18,"14.6","0.8","11.0","2.6",0,0,0,9,4,0,0,0,52,40,0,0,0,0,0,0,1,3,0,7,61,18,"Mustafi","Arsenal","Defender",3,"Watford","H",2,2,7
"68",7,3741,"2018-10-07T11:00:00Z","07 Oct 12:00",1,5,FALSE,8,2,5.4,2580,83209,5093,2513,0,0,90,0,0,0,1,0,0,0,0,0,0,0,12,"22.4","0.0","4.0","2.6",0,0,0,9,2,0,1,0,48,33,0,0,0,0,0,0,0,0,0,7,74,9,"Mustafi","Arsenal","Defender",2,"Fulham","A",5,5,8
"69",7,4283,"2018-10-22T19:00:00Z","22 Oct 20:00",3,1,TRUE,9,2,5.4,-1946,81957,2194,4140,0,0,90,0,0,0,1,0,0,0,0,0,0,0,15,"23.0","1.7","8.0","3.3",0,0,0,8,6,0,0,0,84,75,0,0,0,0,0,0,1,0,0,7,81,11,"Mustafi","Arsenal","Defender",3,"Leicester","H",3,3,9
"70",7,4829,"2018-10-28T13:30:00Z","28 Oct 13:30",2,2,FALSE,10,1,5.4,-1645,80912,1458,3103,0,0,90,0,0,0,2,0,0,0,0,0,0,0,11,"23.2","0.6","0.0","2.4",0,0,0,10,3,0,1,0,74,61,1,0,0,0,1,0,0,3,0,7,93,7,"Mustafi","Arsenal","Defender",2,"Crystal Palace","A",2,2,10
"71",8,8,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,0,5,0,32166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,13,"Kolasinac","Arsenal","Defender",5,"Man City","H",0,0,1
"72",8,533,"2018-08-18T16:30:00Z","18 Aug 17:30",3,2,FALSE,2,0,5,-9293,24101,209,9502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,6,"Kolasinac","Arsenal","Defender",4,"Chelsea","A",2,2,2
"73",8,1060,"2018-08-25T14:00:00Z","25 Aug 15:00",3,1,TRUE,3,0,4.9,-4863,19874,105,4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,19,"Kolasinac","Arsenal","Defender",2,"West Ham","H",3,3,3
